"","text","item.x","list.x","exp","integrated","related.x","n2num.x","animacy","LengthChar.Head","LengthChar.Prep","LengthChar.Adj","LengthChar.Noun","LengthPhon.Head","LengthPhon.Prep","LengthPhon.Adj","LengthPhon.Noun","LengthSylHead","LengthSyll.Prep","LengthSyll.Adj","LengthSyll.Noun","Freq1Mil.Head","FreqMil.Prep","FreqMil.Adj","FreqMil.N1","LogFr.Head","LogFreq.Prep","LogFreq.Adj","LogFreq.N1","RelatedHL","RelatedLH","Integrated","Plausibility","errnd","errd","errcornd","errcord","AssArc.H.L","AssArc.L.HP","AssArc.L.HS","subject","item.y","list.y","subexpt","integ","related.y","n2num.y","maincode","dysfluency","len.char","len.phon","len.syll","lf.head","lf.prep","lf.adj","lf.noun","rel.hl","rel.lh","asso","plaus"
"776","The car by the wide ramps",133,5,"Prop","unint","unrel","plur","I",3,2,4,5,3,3,4,5,1,1,1,1,482.41,1212.84,15.1,0.41,2.68,3.08,1.21,0.15,5.25,4.33,3.42,5.44,0,0,10,10,0,0,0,"1095",33,5,"Prop",-0.308974045040631,"unrel","plur",0,"",-2.56776494901821,-1.69289957257597,-2.04881061498489,3.06027663657517,0.654283396023601,0.470008465943149,-0.984897007449242,0.612319510110092,0.0727982752471271,0,5.44
"777","The car by the wide ramps",133,5,"Prop","unint","unrel","plur","I",3,2,4,5,3,3,4,5,1,1,1,1,482.41,1212.84,15.1,0.41,2.68,3.08,1.21,0.15,5.25,4.33,3.42,5.44,0,0,10,10,0,0,0,"1065",33,5,"Prop",-0.308974045040631,"unrel","plur",0,"",-2.56776494901821,-1.69289957257597,-2.04881061498489,3.06027663657517,0.654283396023601,0.470008465943149,-0.984897007449242,0.612319510110092,0.0727982752471271,0,5.44
"778","The car by the wide ramps",133,5,"Prop","unint","unrel","plur","I",3,2,4,5,3,3,4,5,1,1,1,1,482.41,1212.84,15.1,0.41,2.68,3.08,1.21,0.15,5.25,4.33,3.42,5.44,0,0,10,10,0,0,0,"1101",33,5,"Prop",-0.308974045040631,"unrel","plur",0,"",-2.56776494901821,-1.69289957257597,-2.04881061498489,3.06027663657517,0.654283396023601,0.470008465943149,-0.984897007449242,0.612319510110092,0.0727982752471271,0,5.44
"779","The car by the wide ramps",133,5,"Prop","unint","unrel","plur","I",3,2,4,5,3,3,4,5,1,1,1,1,482.41,1212.84,15.1,0.41,2.68,3.08,1.21,0.15,5.25,4.33,3.42,5.44,0,0,10,10,0,0,0,"1119",33,5,"Prop",-0.308974045040631,"unrel","plur",0,"",-2.56776494901821,-1.69289957257597,-2.04881061498489,3.06027663657517,0.654283396023601,0.470008465943149,-0.984897007449242,0.612319510110092,0.0727982752471271,0,5.44
"780","The car by the wide ramps",133,5,"Prop","unint","unrel","plur","I",3,2,4,5,3,3,4,5,1,1,1,1,482.41,1212.84,15.1,0.41,2.68,3.08,1.21,0.15,5.25,4.33,3.42,5.44,0,0,10,10,0,0,0,"1077",33,5,"Prop",-0.308974045040631,"unrel","plur",0,"",-2.56776494901821,-1.69289957257597,-2.04881061498489,3.06027663657517,0.654283396023601,0.470008465943149,-0.984897007449242,0.612319510110092,0.0727982752471271,0,5.44
"781","The car by the wide roads",133,3,"Prop","unint","assoc","plur","I",3,2,4,5,3,3,4,4,1,1,1,1,482.41,1212.84,15.1,9.06,2.68,3.08,1.21,1,5.67,5.67,4,5.06,0,0,13,14,0.45,0.55,0.32,"1111",33,3,"Prop",0.177662422742219,"assoc","plur",0,"",-2.56776494901821,-2.00842788720758,-2.04881061498489,3.06027663657517,0.654283396023601,0.470008465943149,0.931534585222446,0.855486074905607,0.876377353499994,0.45,5.06
"782","The car by the wide roads",133,3,"Prop","unint","assoc","plur","I",3,2,4,5,3,3,4,4,1,1,1,1,482.41,1212.84,15.1,9.06,2.68,3.08,1.21,1,5.67,5.67,4,5.06,0,0,13,14,0.45,0.55,0.32,"1057",33,3,"Prop",0.177662422742219,"assoc","plur",0,"",-2.56776494901821,-2.00842788720758,-2.04881061498489,3.06027663657517,0.654283396023601,0.470008465943149,0.931534585222446,0.855486074905607,0.876377353499994,0.45,5.06
"783","The car by the wide roads",133,3,"Prop","unint","assoc","plur","I",3,2,4,5,3,3,4,4,1,1,1,1,482.41,1212.84,15.1,9.06,2.68,3.08,1.21,1,5.67,5.67,4,5.06,0,0,13,14,0.45,0.55,0.32,"1009",33,3,"Prop",0.177662422742219,"assoc","plur",0,"",-2.56776494901821,-2.00842788720758,-2.04881061498489,3.06027663657517,0.654283396023601,0.470008465943149,0.931534585222446,0.855486074905607,0.876377353499994,0.45,5.06
"784","The car by the wide roads",133,3,"Prop","unint","assoc","plur","I",3,2,4,5,3,3,4,4,1,1,1,1,482.41,1212.84,15.1,9.06,2.68,3.08,1.21,1,5.67,5.67,4,5.06,0,0,13,14,0.45,0.55,0.32,"1093",33,3,"Prop",0.177662422742219,"assoc","plur",0,"",-2.56776494901821,-2.00842788720758,-2.04881061498489,3.06027663657517,0.654283396023601,0.470008465943149,0.931534585222446,0.855486074905607,0.876377353499994,0.45,5.06
"785","The car by the wide roads",133,3,"Prop","unint","assoc","plur","I",3,2,4,5,3,3,4,4,1,1,1,1,482.41,1212.84,15.1,9.06,2.68,3.08,1.21,1,5.67,5.67,4,5.06,0,0,13,14,0.45,0.55,0.32,"1069",33,3,"Prop",0.177662422742219,"assoc","plur",0,"",-2.56776494901821,-2.00842788720758,-2.04881061498489,3.06027663657517,0.654283396023601,0.470008465943149,0.931534585222446,0.855486074905607,0.876377353499994,0.45,5.06
"786","The car by the wide roads",133,3,"Prop","unint","assoc","plur","I",3,2,4,5,3,3,4,4,1,1,1,1,482.41,1212.84,15.1,9.06,2.68,3.08,1.21,1,5.67,5.67,4,5.06,0,0,13,14,0.45,0.55,0.32,"1099",33,3,"Prop",0.177662422742219,"assoc","plur",0,"",-2.56776494901821,-2.00842788720758,-2.04881061498489,3.06027663657517,0.654283396023601,0.470008465943149,0.931534585222446,0.855486074905607,0.876377353499994,0.45,5.06
"787","The car by the wide roads",133,3,"Prop","unint","assoc","plur","I",3,2,4,5,3,3,4,4,1,1,1,1,482.41,1212.84,15.1,9.06,2.68,3.08,1.21,1,5.67,5.67,4,5.06,0,0,13,14,0.45,0.55,0.32,"1015",33,3,"Prop",0.177662422742219,"assoc","plur",0,"",-2.56776494901821,-2.00842788720758,-2.04881061498489,3.06027663657517,0.654283396023601,0.470008465943149,0.931534585222446,0.855486074905607,0.876377353499994,0.45,5.06
"788","The car by the wide roads",133,3,"Prop","unint","assoc","plur","I",3,2,4,5,3,3,4,4,1,1,1,1,482.41,1212.84,15.1,9.06,2.68,3.08,1.21,1,5.67,5.67,4,5.06,0,0,13,14,0.45,0.55,0.32,"1087",33,3,"Prop",0.177662422742219,"assoc","plur",0,"",-2.56776494901821,-2.00842788720758,-2.04881061498489,3.06027663657517,0.654283396023601,0.470008465943149,0.931534585222446,0.855486074905607,0.876377353499994,0.45,5.06
"789","The car by the wide roads",133,3,"Prop","unint","assoc","plur","I",3,2,4,5,3,3,4,4,1,1,1,1,482.41,1212.84,15.1,9.06,2.68,3.08,1.21,1,5.67,5.67,4,5.06,0,0,13,14,0.45,0.55,0.32,"1021",33,3,"Prop",0.177662422742219,"assoc","plur",0,"",-2.56776494901821,-2.00842788720758,-2.04881061498489,3.06027663657517,0.654283396023601,0.470008465943149,0.931534585222446,0.855486074905607,0.876377353499994,0.45,5.06
"790","The car by the wide roads",133,3,"Prop","unint","assoc","plur","I",3,2,4,5,3,3,4,4,1,1,1,1,482.41,1212.84,15.1,9.06,2.68,3.08,1.21,1,5.67,5.67,4,5.06,0,0,13,14,0.45,0.55,0.32,"1063",33,3,"Prop",0.177662422742219,"assoc","plur",0,"",-2.56776494901821,-2.00842788720758,-2.04881061498489,3.06027663657517,0.654283396023601,0.470008465943149,0.931534585222446,0.855486074905607,0.876377353499994,0.45,5.06
"791","The car by the wide roads",133,3,"Prop","unint","assoc","plur","I",3,2,4,5,3,3,4,4,1,1,1,1,482.41,1212.84,15.1,9.06,2.68,3.08,1.21,1,5.67,5.67,4,5.06,0,0,13,14,0.45,0.55,0.32,"1117",33,3,"Prop",0.177662422742219,"assoc","plur",0,"",-2.56776494901821,-2.00842788720758,-2.04881061498489,3.06027663657517,0.654283396023601,0.470008465943149,0.931534585222446,0.855486074905607,0.876377353499994,0.45,5.06
"792","The car by the wide roads",133,3,"Prop","unint","assoc","plur","I",3,2,4,5,3,3,4,4,1,1,1,1,482.41,1212.84,15.1,9.06,2.68,3.08,1.21,1,5.67,5.67,4,5.06,0,0,13,14,0.45,0.55,0.32,"1027",33,3,"Prop",0.177662422742219,"assoc","plur",0,"",-2.56776494901821,-2.00842788720758,-2.04881061498489,3.06027663657517,0.654283396023601,0.470008465943149,0.931534585222446,0.855486074905607,0.876377353499994,0.45,5.06
"793","The car by the wide roads",133,3,"Prop","unint","assoc","plur","I",3,2,4,5,3,3,4,4,1,1,1,1,482.41,1212.84,15.1,9.06,2.68,3.08,1.21,1,5.67,5.67,4,5.06,0,0,13,14,0.45,0.55,0.32,"1105",33,3,"Prop",0.177662422742219,"assoc","plur",0,"",-2.56776494901821,-2.00842788720758,-2.04881061498489,3.06027663657517,0.654283396023601,0.470008465943149,0.931534585222446,0.855486074905607,0.876377353499994,0.45,5.06
"794","The car by the wide roads",133,3,"Prop","unint","assoc","plur","I",3,2,4,5,3,3,4,4,1,1,1,1,482.41,1212.84,15.1,9.06,2.68,3.08,1.21,1,5.67,5.67,4,5.06,0,0,13,14,0.45,0.55,0.32,"1039",33,3,"Prop",0.177662422742219,"assoc","plur",0,"D",-2.56776494901821,-2.00842788720758,-2.04881061498489,3.06027663657517,0.654283396023601,0.470008465943149,0.931534585222446,0.855486074905607,0.876377353499994,0.45,5.06
"795","The chain by the flimsy links",136,1,"Prop","unint","rel","plur","I",5,2,6,5,4,3,6,5,1,1,2,1,20,1212.84,0.75,1.8,1.32,3.08,0.24,0.45,5.71,6.5,4.47,3.44,1,2,10,13,0.64,0.93,0.93,"1037",36,1,"Prop",0.572005767324874,"rel","plur",0,"",-1.35467942238918,-0.746314628681125,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,-0.308509386506294,0.878644795362322,1.37411663331334,0.64,3.44
"796","The chain by the flimsy links",136,1,"Prop","unint","rel","plur","I",5,2,6,5,4,3,6,5,1,1,2,1,20,1212.84,0.75,1.8,1.32,3.08,0.24,0.45,5.71,6.5,4.47,3.44,1,2,10,13,0.64,0.93,0.93,"1115",36,1,"Prop",0.572005767324874,"rel","plur",0,"D",-1.35467942238918,-0.746314628681125,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,-0.308509386506294,0.878644795362322,1.37411663331334,0.64,3.44
"797","The chain by the flimsy links",136,1,"Prop","unint","rel","plur","I",5,2,6,5,4,3,6,5,1,1,2,1,20,1212.84,0.75,1.8,1.32,3.08,0.24,0.45,5.71,6.5,4.47,3.44,1,2,10,13,0.64,0.93,0.93,"1133",36,1,"Prop",0.572005767324874,"rel","plur",0,"",-1.35467942238918,-0.746314628681125,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,-0.308509386506294,0.878644795362322,1.37411663331334,0.64,3.44
"798","The chain by the flimsy links",136,1,"Prop","unint","rel","plur","I",5,2,6,5,4,3,6,5,1,1,2,1,20,1212.84,0.75,1.8,1.32,3.08,0.24,0.45,5.71,6.5,4.47,3.44,1,2,10,13,0.64,0.93,0.93,"1091",36,1,"Prop",0.572005767324874,"rel","plur",1,"D",-1.35467942238918,-0.746314628681125,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,-0.308509386506294,0.878644795362322,1.37411663331334,0.64,3.44
"799","The chain by the flimsy links",136,1,"Prop","unint","rel","plur","I",5,2,6,5,4,3,6,5,1,1,2,1,20,1212.84,0.75,1.8,1.32,3.08,0.24,0.45,5.71,6.5,4.47,3.44,1,2,10,13,0.64,0.93,0.93,"1019",36,1,"Prop",0.572005767324874,"rel","plur",0,"",-1.35467942238918,-0.746314628681125,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,-0.308509386506294,0.878644795362322,1.37411663331334,0.64,3.44
"800","The chain by the flimsy links",136,1,"Prop","unint","rel","plur","I",5,2,6,5,4,3,6,5,1,1,2,1,20,1212.84,0.75,1.8,1.32,3.08,0.24,0.45,5.71,6.5,4.47,3.44,1,2,10,13,0.64,0.93,0.93,"1013",36,1,"Prop",0.572005767324874,"rel","plur",0,"",-1.35467942238918,-0.746314628681125,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,-0.308509386506294,0.878644795362322,1.37411663331334,0.64,3.44
"801","The chain by the flimsy links",136,1,"Prop","unint","rel","plur","I",5,2,6,5,4,3,6,5,1,1,2,1,20,1212.84,0.75,1.8,1.32,3.08,0.24,0.45,5.71,6.5,4.47,3.44,1,2,10,13,0.64,0.93,0.93,"1097",36,1,"Prop",0.572005767324874,"rel","plur",0,"",-1.35467942238918,-0.746314628681125,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,-0.308509386506294,0.878644795362322,1.37411663331334,0.64,3.44
"802","The chain by the flimsy links",136,1,"Prop","unint","rel","plur","I",5,2,6,5,4,3,6,5,1,1,2,1,20,1212.84,0.75,1.8,1.32,3.08,0.24,0.45,5.71,6.5,4.47,3.44,1,2,10,13,0.64,0.93,0.93,"1007",36,1,"Prop",0.572005767324874,"rel","plur",1,"",-1.35467942238918,-0.746314628681125,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,-0.308509386506294,0.878644795362322,1.37411663331334,0.64,3.44
"803","The chain by the flimsy links",136,1,"Prop","unint","rel","plur","I",5,2,6,5,4,3,6,5,1,1,2,1,20,1212.84,0.75,1.8,1.32,3.08,0.24,0.45,5.71,6.5,4.47,3.44,1,2,10,13,0.64,0.93,0.93,"1103",36,1,"Prop",0.572005767324874,"rel","plur",0,"",-1.35467942238918,-0.746314628681125,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,-0.308509386506294,0.878644795362322,1.37411663331334,0.64,3.44
"804","The chain by the flimsy links",136,1,"Prop","unint","rel","plur","I",5,2,6,5,4,3,6,5,1,1,2,1,20,1212.84,0.75,1.8,1.32,3.08,0.24,0.45,5.71,6.5,4.47,3.44,1,2,10,13,0.64,0.93,0.93,"1073",36,1,"Prop",0.572005767324874,"rel","plur",0,"D",-1.35467942238918,-0.746314628681125,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,-0.308509386506294,0.878644795362322,1.37411663331334,0.64,3.44
"805","The chain by the flimsy links",136,1,"Prop","unint","rel","plur","I",5,2,6,5,4,3,6,5,1,1,2,1,20,1212.84,0.75,1.8,1.32,3.08,0.24,0.45,5.71,6.5,4.47,3.44,1,2,10,13,0.64,0.93,0.93,"1001",36,1,"Prop",0.572005767324874,"rel","plur",0,"",-1.35467942238918,-0.746314628681125,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,-0.308509386506294,0.878644795362322,1.37411663331334,0.64,3.44
"806","The chain by the flimsy links",136,1,"Prop","unint","rel","plur","I",5,2,6,5,4,3,6,5,1,1,2,1,20,1212.84,0.75,1.8,1.32,3.08,0.24,0.45,5.71,6.5,4.47,3.44,1,2,10,13,0.64,0.93,0.93,"1049",36,1,"Prop",0.572005767324874,"rel","plur",0,"",-1.35467942238918,-0.746314628681125,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,-0.308509386506294,0.878644795362322,1.37411663331334,0.64,3.44
"807","The chain by the flimsy links",136,1,"Prop","unint","rel","plur","I",5,2,6,5,4,3,6,5,1,1,2,1,20,1212.84,0.75,1.8,1.32,3.08,0.24,0.45,5.71,6.5,4.47,3.44,1,2,10,13,0.64,0.93,0.93,"1025",36,1,"Prop",0.572005767324874,"rel","plur",0,"",-1.35467942238918,-0.746314628681125,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,-0.308509386506294,0.878644795362322,1.37411663331334,0.64,3.44
"808","The chain by the flimsy saws",136,3,"Prop","unint","assoc","plur","I",5,2,6,4,4,3,6,3,1,1,2,1,20,1212.84,0.75,0.35,1.32,3.08,0.24,0.13,4.08,4.25,3.75,4.69,1,1,10,13,0.32,0,0,"1057",36,3,"Prop",-0.0320946754400439,"assoc","plur",0,"",-1.65795080404643,-1.37737125794435,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,-1.02998951551211,-0.0650730632488407,0.0248234049036723,0.32,4.69
"809","The chain by the flimsy saws",136,3,"Prop","unint","assoc","plur","I",5,2,6,4,4,3,6,3,1,1,2,1,20,1212.84,0.75,0.35,1.32,3.08,0.24,0.13,4.08,4.25,3.75,4.69,1,1,10,13,0.32,0,0,"1015",36,3,"Prop",-0.0320946754400439,"assoc","plur",0,"D",-1.65795080404643,-1.37737125794435,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,-1.02998951551211,-0.0650730632488407,0.0248234049036723,0.32,4.69
"810","The chain by the flimsy saws",136,3,"Prop","unint","assoc","plur","I",5,2,6,4,4,3,6,3,1,1,2,1,20,1212.84,0.75,0.35,1.32,3.08,0.24,0.13,4.08,4.25,3.75,4.69,1,1,10,13,0.32,0,0,"1003",36,3,"Prop",-0.0320946754400439,"assoc","plur",0,"",-1.65795080404643,-1.37737125794435,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,-1.02998951551211,-0.0650730632488407,0.0248234049036723,0.32,4.69
"811","The chain by the flimsy saws",136,3,"Prop","unint","assoc","plur","I",5,2,6,4,4,3,6,3,1,1,2,1,20,1212.84,0.75,0.35,1.32,3.08,0.24,0.13,4.08,4.25,3.75,4.69,1,1,10,13,0.32,0,0,"1039",36,3,"Prop",-0.0320946754400439,"assoc","plur",0,"",-1.65795080404643,-1.37737125794435,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,-1.02998951551211,-0.0650730632488407,0.0248234049036723,0.32,4.69
"812","The chain by the flimsy saws",136,3,"Prop","unint","assoc","plur","I",5,2,6,4,4,3,6,3,1,1,2,1,20,1212.84,0.75,0.35,1.32,3.08,0.24,0.13,4.08,4.25,3.75,4.69,1,1,10,13,0.32,0,0,"1111",36,3,"Prop",-0.0320946754400439,"assoc","plur",0,"",-1.65795080404643,-1.37737125794435,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,-1.02998951551211,-0.0650730632488407,0.0248234049036723,0.32,4.69
"813","The chain by the flimsy saws",136,3,"Prop","unint","assoc","plur","I",5,2,6,4,4,3,6,3,1,1,2,1,20,1212.84,0.75,0.35,1.32,3.08,0.24,0.13,4.08,4.25,3.75,4.69,1,1,10,13,0.32,0,0,"1021",36,3,"Prop",-0.0320946754400439,"assoc","plur",0,"D",-1.65795080404643,-1.37737125794435,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,-1.02998951551211,-0.0650730632488407,0.0248234049036723,0.32,4.69
"814","The chain by the flimsy saws",136,3,"Prop","unint","assoc","plur","I",5,2,6,4,4,3,6,3,1,1,2,1,20,1212.84,0.75,0.35,1.32,3.08,0.24,0.13,4.08,4.25,3.75,4.69,1,1,10,13,0.32,0,0,"1009",36,3,"Prop",-0.0320946754400439,"assoc","plur",0,"",-1.65795080404643,-1.37737125794435,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,-1.02998951551211,-0.0650730632488407,0.0248234049036723,0.32,4.69
"815","The chain by the flimsy saws",136,3,"Prop","unint","assoc","plur","I",5,2,6,4,4,3,6,3,1,1,2,1,20,1212.84,0.75,0.35,1.32,3.08,0.24,0.13,4.08,4.25,3.75,4.69,1,1,10,13,0.32,0,0,"1033",36,3,"Prop",-0.0320946754400439,"assoc","plur",0,"D",-1.65795080404643,-1.37737125794435,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,-1.02998951551211,-0.0650730632488407,0.0248234049036723,0.32,4.69
"816","The chain by the flimsy saws",136,3,"Prop","unint","assoc","plur","I",5,2,6,4,4,3,6,3,1,1,2,1,20,1212.84,0.75,0.35,1.32,3.08,0.24,0.13,4.08,4.25,3.75,4.69,1,1,10,13,0.32,0,0,"1069",36,3,"Prop",-0.0320946754400439,"assoc","plur",1,"",-1.65795080404643,-1.37737125794435,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,-1.02998951551211,-0.0650730632488407,0.0248234049036723,0.32,4.69
"817","The chain by the flimsy saws",136,3,"Prop","unint","assoc","plur","I",5,2,6,4,4,3,6,3,1,1,2,1,20,1212.84,0.75,0.35,1.32,3.08,0.24,0.13,4.08,4.25,3.75,4.69,1,1,10,13,0.32,0,0,"1081",36,3,"Prop",-0.0320946754400439,"assoc","plur",0,"",-1.65795080404643,-1.37737125794435,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,-1.02998951551211,-0.0650730632488407,0.0248234049036723,0.32,4.69
"818","The chain by the flimsy saws",136,3,"Prop","unint","assoc","plur","I",5,2,6,4,4,3,6,3,1,1,2,1,20,1212.84,0.75,0.35,1.32,3.08,0.24,0.13,4.08,4.25,3.75,4.69,1,1,10,13,0.32,0,0,"1129",36,3,"Prop",-0.0320946754400439,"assoc","plur",0,"",-1.65795080404643,-1.37737125794435,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,-1.02998951551211,-0.0650730632488407,0.0248234049036723,0.32,4.69
"819","The chain by the flimsy saws",136,3,"Prop","unint","assoc","plur","I",5,2,6,4,4,3,6,3,1,1,2,1,20,1212.84,0.75,0.35,1.32,3.08,0.24,0.13,4.08,4.25,3.75,4.69,1,1,10,13,0.32,0,0,"1093",36,3,"Prop",-0.0320946754400439,"assoc","plur",0,"",-1.65795080404643,-1.37737125794435,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,-1.02998951551211,-0.0650730632488407,0.0248234049036723,0.32,4.69
"820","The chain by the flimsy saws",136,3,"Prop","unint","assoc","plur","I",5,2,6,4,4,3,6,3,1,1,2,1,20,1212.84,0.75,0.35,1.32,3.08,0.24,0.13,4.08,4.25,3.75,4.69,1,1,10,13,0.32,0,0,"1027",36,3,"Prop",-0.0320946754400439,"assoc","plur",0,"",-1.65795080404643,-1.37737125794435,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,-1.02998951551211,-0.0650730632488407,0.0248234049036723,0.32,4.69
"821","The chain by the flimsy signs",136,5,"Prop","unint","unrel","plur","I",5,2,6,5,4,3,6,5,1,1,2,1,20,1212.84,0.75,19.82,1.32,3.08,0.24,1.32,1.92,1.75,2.33,4.8,1,1,10,11,0,0,0,"1065",36,5,"Prop",-1.2235149931153,"unrel","plur",0,"",-1.35467942238918,-0.746314628681125,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,1.65301471422826,-1.31564396791149,-1.47439129332929,0,4.8
"822","The chain by the flimsy signs",136,5,"Prop","unint","unrel","plur","I",5,2,6,5,4,3,6,5,1,1,2,1,20,1212.84,0.75,19.82,1.32,3.08,0.24,1.32,1.92,1.75,2.33,4.8,1,1,10,11,0,0,0,"1095",36,5,"Prop",-1.2235149931153,"unrel","plur",0,"D",-1.35467942238918,-0.746314628681125,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,1.65301471422826,-1.31564396791149,-1.47439129332929,0,4.8
"823","The chain by the flimsy signs",136,5,"Prop","unint","unrel","plur","I",5,2,6,5,4,3,6,5,1,1,2,1,20,1212.84,0.75,19.82,1.32,3.08,0.24,1.32,1.92,1.75,2.33,4.8,1,1,10,11,0,0,0,"1113",36,5,"Prop",-1.2235149931153,"unrel","plur",0,"",-1.35467942238918,-0.746314628681125,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,1.65301471422826,-1.31564396791149,-1.47439129332929,0,4.8
"824","The chain by the flimsy signs",136,5,"Prop","unint","unrel","plur","I",5,2,6,5,4,3,6,5,1,1,2,1,20,1212.84,0.75,19.82,1.32,3.08,0.24,1.32,1.92,1.75,2.33,4.8,1,1,10,11,0,0,0,"1131",36,5,"Prop",-1.2235149931153,"unrel","plur",0,"",-1.35467942238918,-0.746314628681125,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,1.65301471422826,-1.31564396791149,-1.47439129332929,0,4.8
"825","The chain by the flimsy signs",136,5,"Prop","unint","unrel","plur","I",5,2,6,5,4,3,6,5,1,1,2,1,20,1212.84,0.75,19.82,1.32,3.08,0.24,1.32,1.92,1.75,2.33,4.8,1,1,10,11,0,0,0,"1053",36,5,"Prop",-1.2235149931153,"unrel","plur",0,"",-1.35467942238918,-0.746314628681125,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,1.65301471422826,-1.31564396791149,-1.47439129332929,0,4.8
"826","The chain by the flimsy signs",136,5,"Prop","unint","unrel","plur","I",5,2,6,5,4,3,6,5,1,1,2,1,20,1212.84,0.75,19.82,1.32,3.08,0.24,1.32,1.92,1.75,2.33,4.8,1,1,10,11,0,0,0,"1059",36,5,"Prop",-1.2235149931153,"unrel","plur",0,"",-1.35467942238918,-0.746314628681125,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,1.65301471422826,-1.31564396791149,-1.47439129332929,0,4.8
"827","The chain by the flimsy signs",136,5,"Prop","unint","unrel","plur","I",5,2,6,5,4,3,6,5,1,1,2,1,20,1212.84,0.75,19.82,1.32,3.08,0.24,1.32,1.92,1.75,2.33,4.8,1,1,10,11,0,0,0,"1107",36,5,"Prop",-1.2235149931153,"unrel","plur",0,"",-1.35467942238918,-0.746314628681125,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,1.65301471422826,-1.31564396791149,-1.47439129332929,0,4.8
"828","The chain by the flimsy signs",136,5,"Prop","unint","unrel","plur","I",5,2,6,5,4,3,6,5,1,1,2,1,20,1212.84,0.75,19.82,1.32,3.08,0.24,1.32,1.92,1.75,2.33,4.8,1,1,10,11,0,0,0,"1041",36,5,"Prop",-1.2235149931153,"unrel","plur",0,"",-1.35467942238918,-0.746314628681125,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,1.65301471422826,-1.31564396791149,-1.47439129332929,0,4.8
"829","The chain by the flimsy signs",136,5,"Prop","unint","unrel","plur","I",5,2,6,5,4,3,6,5,1,1,2,1,20,1212.84,0.75,19.82,1.32,3.08,0.24,1.32,1.92,1.75,2.33,4.8,1,1,10,11,0,0,0,"1077",36,5,"Prop",-1.2235149931153,"unrel","plur",0,"",-1.35467942238918,-0.746314628681125,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,1.65301471422826,-1.31564396791149,-1.47439129332929,0,4.8
"830","The chain by the flimsy signs",136,5,"Prop","unint","unrel","plur","I",5,2,6,5,4,3,6,5,1,1,2,1,20,1212.84,0.75,19.82,1.32,3.08,0.24,1.32,1.92,1.75,2.33,4.8,1,1,10,11,0,0,0,"1125",36,5,"Prop",-1.2235149931153,"unrel","plur",0,"",-1.35467942238918,-0.746314628681125,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,1.65301471422826,-1.31564396791149,-1.47439129332929,0,4.8
"831","The chain by the flimsy signs",136,5,"Prop","unint","unrel","plur","I",5,2,6,5,4,3,6,5,1,1,2,1,20,1212.84,0.75,19.82,1.32,3.08,0.24,1.32,1.92,1.75,2.33,4.8,1,1,10,11,0,0,0,"1017",36,5,"Prop",-1.2235149931153,"unrel","plur",1,"",-1.35467942238918,-0.746314628681125,-1.32702338756878,0.497684753415909,0.654283396023601,-1.04993070070783,1.65301471422826,-1.31564396791149,-1.47439129332929,0,4.8
