subj subexpt semint related n2num errnd errd errcornd errcord list
153 SemRel integ rel sing 0 0 1 1 1
153 SemRel integ unrel plur 0 0 1 1 1
153 SemRel integ unrel sing 0 0 1 1 1
153 SemRel unint rel plur 0 0 2 2 1
153 SemRel unint rel sing 0 0 2 2 1
153 SemRel unint unrel plur 0 0 2 2 1
153 SemRel unint unrel sing 0 0 0 0 1
154 SemRel integ rel plur 1 1 2 2 2
154 SemRel integ rel sing 0 0 0 0 2
154 SemRel integ unrel plur 0 0 1 1 2
154 SemRel integ unrel sing 0 0 1 2 2
154 SemRel unint rel plur 0 0 0 0 2
154 SemRel unint rel sing 0 0 1 2 2
154 SemRel unint unrel plur 0 0 0 0 2
154 SemRel unint unrel sing 0 0 0 1 2
155 SemRel integ rel plur 0 0 2 2 3
155 SemRel integ rel sing 0 0 2 2 3
155 SemRel integ unrel plur 0 0 1 1 3
155 SemRel integ unrel sing 0 0 3 3 3
155 SemRel unint rel plur 0 0 3 3 3
155 SemRel unint rel sing 0 0 1 1 3
155 SemRel unint unrel plur 0 0 3 3 3
155 SemRel unint unrel sing 0 0 3 3 3
156 SemRel integ rel plur 0 0 2 2 4
156 SemRel integ rel sing 0 0 3 3 4
156 SemRel integ unrel plur 0 0 2 2 4
156 SemRel integ unrel sing 0 0 3 3 4
156 SemRel unint rel plur 0 0 1 1 4
156 SemRel unint rel sing 0 0 1 1 4
156 SemRel unint unrel plur 0 0 2 2 4
156 SemRel unint unrel sing 0 0 2 2 4
159 SemRel integ rel plur 0 0 1 1 7
159 SemRel integ rel sing 0 0 1 1 7
159 SemRel integ unrel plur 0 0 2 3 7
159 SemRel integ unrel sing 0 0 2 3 7
159 SemRel unint rel plur 0 0 1 2 7
159 SemRel unint rel sing 0 0 2 2 7
159 SemRel unint unrel plur 0 1 1 3 7
159 SemRel unint unrel sing 0 0 1 2 7
160 SemRel integ rel plur 0 0 0 0 8
160 SemRel integ rel sing 0 0 1 1 8
160 SemRel integ unrel plur 0 0 0 0 8
160 SemRel integ unrel sing 0 0 1 1 8
160 SemRel unint rel plur 0 0 2 2 8
160 SemRel unint rel sing 0 0 2 2 8
160 SemRel unint unrel plur 0 0 2 2 8
160 SemRel unint unrel sing 0 0 0 0 8
161 SemRel integ rel plur 0 0 2 2 1
161 SemRel integ rel sing 0 0 3 3 1
161 SemRel integ unrel plur 0 0 1 1 1
161 SemRel integ unrel sing 0 0 1 2 1
161 SemRel unint rel plur 1 1 2 2 1
161 SemRel unint rel sing 0 0 2 2 1
161 SemRel unint unrel plur 0 0 2 2 1
161 SemRel unint unrel sing 0 0 2 2 1
162 SemRel integ rel plur 1 1 3 3 2
162 SemRel integ rel sing 0 0 2 2 2
162 SemRel integ unrel plur 0 0 2 3 2
162 SemRel integ unrel sing 0 0 2 2 2
162 SemRel unint rel plur 0 0 3 3 2
162 SemRel unint rel sing 0 0 3 3 2
162 SemRel unint unrel plur 0 0 3 3 2
162 SemRel unint unrel sing 0 0 2 2 2
163 SemRel integ rel plur 0 0 3 3 3
163 SemRel integ rel sing 0 0 3 3 3
163 SemRel integ unrel plur 0 0 2 2 3
163 SemRel integ unrel sing 0 0 2 3 3
163 SemRel unint rel plur 0 0 2 2 3
163 SemRel unint rel sing 0 0 1 1 3
163 SemRel unint unrel plur 0 0 2 2 3
163 SemRel unint unrel sing 0 0 3 3 3
164 SemRel integ rel plur 0 0 1 1 4
164 SemRel integ rel sing 0 0 0 0 4
164 SemRel integ unrel plur 0 0 1 1 4
164 SemRel integ unrel sing 0 0 0 0 4
164 SemRel unint rel plur 0 0 0 0 4
164 SemRel unint rel sing 0 0 0 0 4
164 SemRel unint unrel plur 0 0 0 0 4
164 SemRel unint unrel sing 0 0 1 1 4
165 SemRel integ rel plur 0 0 3 3 5
165 SemRel integ rel sing 0 0 2 2 5
165 SemRel integ unrel plur 0 0 1 1 5
165 SemRel integ unrel sing 0 0 1 1 5
165 SemRel unint rel plur 0 0 2 2 5
165 SemRel unint rel sing 0 0 1 1 5
165 SemRel unint unrel plur 0 0 1 1 5
165 SemRel unint unrel sing 0 0 1 1 5
166 SemRel integ rel plur 0 0 0 0 6
166 SemRel integ rel sing 0 0 1 1 6
166 SemRel integ unrel plur 0 0 1 1 6
166 SemRel integ unrel sing 0 0 1 1 6
166 SemRel unint rel plur 0 0 2 2 6
166 SemRel unint rel sing 0 0 0 0 6
166 SemRel unint unrel plur 0 0 0 0 6
166 SemRel unint unrel sing 0 0 0 0 6
167 SemRel integ rel plur 0 0 1 1 7
167 SemRel integ rel sing 0 0 2 2 7
167 SemRel integ unrel plur 0 0 1 1 7
167 SemRel integ unrel sing 0 0 1 2 7
167 SemRel unint rel plur 0 0 1 1 7
167 SemRel unint rel sing 0 0 2 2 7
167 SemRel unint unrel plur 0 0 1 1 7
167 SemRel unint unrel sing 0 0 0 1 7
168 SemRel integ rel plur 0 0 0 0 8
168 SemRel integ rel sing 0 0 0 0 8
168 SemRel integ unrel plur 0 0 1 1 8
168 SemRel integ unrel sing 0 0 0 0 8
168 SemRel unint rel plur 0 0 0 0 8
168 SemRel unint rel sing 0 0 0 1 8
168 SemRel unint unrel plur 0 0 1 1 8
168 SemRel unint unrel sing 0 0 0 0 8
169 SemRel integ rel plur 0 0 0 0 1
169 SemRel integ rel sing 0 0 1 1 1
169 SemRel integ unrel plur 0 0 1 1 1
169 SemRel integ unrel sing 0 0 2 2 1
169 SemRel unint rel plur 0 0 2 2 1
169 SemRel unint rel sing 0 0 2 2 1
169 SemRel unint unrel plur 0 0 2 2 1
169 SemRel unint unrel sing 0 0 3 3 1
170 SemRel integ rel plur 0 0 2 2 2
170 SemRel integ rel sing 0 0 2 2 2
170 SemRel integ unrel plur 0 0 2 2 2
170 SemRel integ unrel sing 0 0 2 2 2
170 SemRel unint rel plur 0 0 1 1 2
170 SemRel unint rel sing 0 0 2 2 2
170 SemRel unint unrel plur 0 0 3 3 2
170 SemRel unint unrel sing 0 0 3 3 2
171 SemRel integ rel plur 0 0 2 2 3
171 SemRel integ rel sing 0 0 1 1 3
171 SemRel integ unrel plur 0 0 3 3 3
171 SemRel integ unrel sing 0 0 2 2 3
171 SemRel unint rel plur 0 0 1 1 3
171 SemRel unint rel sing 0 0 2 2 3
171 SemRel unint unrel plur 0 0 0 0 3
171 SemRel unint unrel sing 0 0 1 1 3
172 SemRel integ rel plur 0 0 2 2 4
172 SemRel integ rel sing 0 0 2 2 4
172 SemRel integ unrel plur 0 0 3 3 4
172 SemRel integ unrel sing 0 0 2 3 4
172 SemRel unint rel plur 0 0 2 2 4
172 SemRel unint rel sing 0 0 3 3 4
172 SemRel unint unrel plur 0 0 2 2 4
172 SemRel unint unrel sing 0 0 3 3 4
173 SemRel integ rel plur 0 0 0 0 5
173 SemRel integ rel sing 0 0 1 1 5
173 SemRel integ unrel plur 0 0 0 0 5
173 SemRel integ unrel sing 0 0 0 0 5
173 SemRel unint rel plur 0 0 0 0 5
173 SemRel unint rel sing 0 0 1 1 5
173 SemRel unint unrel plur 0 0 2 2 5
173 SemRel unint unrel sing 0 0 0 0 5
174 SemRel integ rel plur 0 0 2 2 6
174 SemRel integ rel sing 0 0 2 2 6
174 SemRel integ unrel plur 0 0 1 1 6
174 SemRel integ unrel sing 0 0 2 2 6
174 SemRel unint rel plur 0 0 3 3 6
174 SemRel unint rel sing 0 0 3 3 6
174 SemRel unint unrel plur 0 0 2 2 6
174 SemRel unint unrel sing 0 0 1 1 6
175 SemRel integ rel plur 0 0 1 1 7
175 SemRel integ rel sing 0 0 2 2 7
175 SemRel integ unrel plur 0 0 2 3 7
175 SemRel integ unrel sing 0 0 1 1 7
175 SemRel unint rel plur 0 0 3 3 7
175 SemRel unint rel sing 0 0 3 3 7
175 SemRel unint unrel plur 0 0 1 1 7
175 SemRel unint unrel sing 0 0 1 2 7
176 SemRel integ rel plur 0 0 2 2 8
176 SemRel integ rel sing 0 0 2 2 8
176 SemRel integ unrel plur 0 0 2 2 8
176 SemRel integ unrel sing 0 0 2 2 8
176 SemRel unint rel plur 0 0 2 2 8
176 SemRel unint rel sing 0 0 2 2 8
176 SemRel unint unrel plur 0 0 2 2 8
176 SemRel unint unrel sing 0 0 2 2 8
177 SemRel integ rel plur 1 1 2 2 1
177 SemRel integ rel sing 0 0 3 3 1
177 SemRel integ unrel plur 1 1 2 2 1
177 SemRel integ unrel sing 0 0 2 2 1
177 SemRel unint rel plur 1 1 1 1 1
177 SemRel unint rel sing 0 0 2 2 1
177 SemRel unint unrel plur 0 0 2 2 1
177 SemRel unint unrel sing 0 0 2 2 1
178 SemRel integ rel plur 1 1 3 3 2
178 SemRel integ rel sing 0 0 1 1 2
178 SemRel integ unrel plur 0 0 2 2 2
178 SemRel integ unrel sing 0 0 3 3 2
178 SemRel unint rel plur 0 0 1 2 2
178 SemRel unint rel sing 0 0 2 2 2
178 SemRel unint unrel plur 0 0 3 3 2
178 SemRel unint unrel sing 0 0 3 3 2
179 SemRel integ rel plur 0 0 2 2 3
179 SemRel integ rel sing 0 0 1 1 3
179 SemRel integ unrel plur 0 0 0 0 3
179 SemRel integ unrel sing 0 0 1 1 3
179 SemRel unint rel plur 0 0 1 1 3
179 SemRel unint rel sing 0 0 3 3 3
179 SemRel unint unrel plur 0 0 1 1 3
179 SemRel unint unrel sing 0 0 0 0 3
180 SemRel integ rel plur 0 0 0 0 4
180 SemRel integ rel sing 0 0 0 0 4
180 SemRel integ unrel plur 0 0 1 1 4
180 SemRel integ unrel sing 0 0 0 0 4
180 SemRel unint rel plur 0 0 0 1 4
180 SemRel unint rel sing 0 0 1 1 4
180 SemRel unint unrel plur 0 0 1 1 4
180 SemRel unint unrel sing 0 0 2 2 4
181 SemRel integ rel plur 0 0 2 2 5
181 SemRel integ rel sing 0 0 1 1 5
181 SemRel integ unrel plur 0 0 1 1 5
181 SemRel integ unrel sing 0 0 2 2 5
181 SemRel unint rel plur 0 0 1 1 5
181 SemRel unint rel sing 0 0 3 3 5
181 SemRel unint unrel plur 0 0 2 2 5
181 SemRel unint unrel sing 0 0 2 2 5
182 SemRel integ rel plur 0 0 1 2 6
182 SemRel integ rel sing 0 0 2 2 6
182 SemRel integ unrel plur 0 0 3 3 6
182 SemRel integ unrel sing 0 0 2 3 6
182 SemRel unint rel plur 0 0 2 2 6
182 SemRel unint rel sing 0 0 2 2 6
182 SemRel unint unrel plur 0 0 3 3 6
182 SemRel unint unrel sing 0 0 3 3 6
183 SemRel integ rel plur 0 0 2 2 7
183 SemRel integ rel sing 0 0 1 1 7
183 SemRel integ unrel plur 0 0 1 1 7
183 SemRel integ unrel sing 0 0 2 2 7
183 SemRel unint rel plur 0 0 1 1 7
183 SemRel unint rel sing 0 0 2 2 7
183 SemRel unint unrel plur 0 0 2 2 7
183 SemRel unint unrel sing 0 0 0 0 7
184 SemRel integ rel plur 0 0 1 1 8
184 SemRel integ rel sing 0 0 1 1 8
184 SemRel integ unrel plur 0 0 0 0 8
184 SemRel integ unrel sing 0 0 2 2 8
184 SemRel unint rel plur 0 0 2 2 8
184 SemRel unint rel sing 0 0 2 2 8
184 SemRel unint unrel plur 0 0 3 3 8
184 SemRel unint unrel sing 0 0 3 3 8
185 SemRel integ rel plur 0 0 3 3 1
185 SemRel integ rel sing 0 0 3 3 1
185 SemRel integ unrel plur 0 0 2 2 1
185 SemRel integ unrel sing 0 0 2 2 1
185 SemRel unint rel plur 0 0 2 2 1
185 SemRel unint rel sing 0 0 3 3 1
185 SemRel unint unrel plur 0 0 3 3 1
185 SemRel unint unrel sing 0 0 2 2 1
186 SemRel integ rel plur 0 0 3 3 2
186 SemRel integ rel sing 0 0 0 0 2
186 SemRel integ unrel plur 0 0 1 1 2
186 SemRel integ unrel sing 0 0 1 1 2
186 SemRel unint rel plur 0 0 0 1 2
186 SemRel unint rel sing 0 0 1 1 2
186 SemRel unint unrel plur 0 0 3 3 2
186 SemRel unint unrel sing 0 0 3 3 2
187 SemRel integ rel plur 0 0 0 0 3
187 SemRel integ rel sing 0 0 0 0 3
187 SemRel integ unrel plur 0 0 0 1 3
187 SemRel integ unrel sing 0 0 1 1 3
187 SemRel unint rel plur 1 1 1 1 3
187 SemRel unint rel sing 0 0 0 0 3
187 SemRel unint unrel plur 0 0 0 0 3
187 SemRel unint unrel sing 0 0 0 1 3
188 SemRel integ rel plur 1 1 1 1 4
188 SemRel integ rel sing 0 0 1 1 4
188 SemRel integ unrel plur 0 0 1 1 4
188 SemRel integ unrel sing 0 0 2 3 4
188 SemRel unint rel plur 0 0 0 0 4
188 SemRel unint rel sing 0 0 2 2 4
188 SemRel unint unrel plur 0 0 2 2 4
188 SemRel unint unrel sing 0 0 3 3 4
189 SemRel integ rel plur 0 0 2 3 5
189 SemRel integ rel sing 0 0 1 1 5
189 SemRel integ unrel plur 0 0 1 2 5
189 SemRel integ unrel sing 0 0 1 1 5
189 SemRel unint rel plur 0 0 1 1 5
189 SemRel unint rel sing 0 0 2 3 5
189 SemRel unint unrel plur 0 0 2 2 5
189 SemRel unint unrel sing 0 0 2 2 5
190 SemRel integ rel plur 0 0 1 1 6
190 SemRel integ rel sing 0 0 3 3 6
190 SemRel integ unrel plur 0 0 3 3 6
190 SemRel integ unrel sing 0 0 2 2 6
190 SemRel unint rel plur 1 1 3 3 6
190 SemRel unint rel sing 0 0 2 2 6
190 SemRel unint unrel plur 0 0 2 2 6
190 SemRel unint unrel sing 0 0 1 1 6
193 SemRel integ rel plur 0 0 2 2 1
193 SemRel integ rel sing 0 0 1 1 1
193 SemRel integ unrel plur 0 0 1 1 1
193 SemRel integ unrel sing 0 0 0 0 1
193 SemRel unint rel plur 0 0 1 1 1
193 SemRel unint rel sing 0 0 1 2 1
193 SemRel unint unrel plur 0 0 2 2 1
193 SemRel unint unrel sing 0 0 0 0 1
194 SemRel integ rel plur 1 1 3 3 2
194 SemRel integ rel sing 0 0 1 1 2
194 SemRel integ unrel plur 0 0 1 1 2
194 SemRel integ unrel sing 0 0 2 2 2
194 SemRel unint rel plur 0 0 0 1 2
194 SemRel unint rel sing 0 0 1 1 2
194 SemRel unint unrel plur 0 0 1 1 2
194 SemRel unint unrel sing 0 0 3 3 2
195 SemRel integ rel plur 0 0 3 3 3
195 SemRel integ rel sing 0 0 0 0 3
195 SemRel integ unrel plur 0 0 2 2 3
195 SemRel integ unrel sing 0 0 2 2 3
195 SemRel unint rel plur 0 0 1 1 3
195 SemRel unint rel sing 0 0 1 1 3
195 SemRel unint unrel plur 0 0 1 1 3
195 SemRel unint unrel sing 0 0 1 1 3
196 SemRel integ rel plur 0 0 2 2 4
196 SemRel integ rel sing 0 0 2 2 4
196 SemRel integ unrel plur 0 1 2 3 4
196 SemRel integ unrel sing 0 0 2 2 4
196 SemRel unint rel plur 0 0 1 1 4
196 SemRel unint rel sing 0 0 2 2 4
196 SemRel unint unrel plur 0 0 1 1 4
196 SemRel unint unrel sing 0 0 3 3 4
197 SemRel integ rel plur 1 1 2 2 5
197 SemRel integ rel sing 0 0 2 2 5
197 SemRel integ unrel plur 0 0 1 1 5
197 SemRel integ unrel sing 0 0 0 0 5
197 SemRel unint rel plur 0 0 2 2 5
197 SemRel unint rel sing 0 0 2 2 5
197 SemRel unint unrel plur 0 0 1 1 5
197 SemRel unint unrel sing 0 0 1 1 5
198 SemRel integ rel plur 0 0 2 2 6
198 SemRel integ rel sing 0 0 2 2 6
198 SemRel integ unrel plur 0 0 1 3 6
198 SemRel integ unrel sing 0 0 2 3 6
198 SemRel unint rel plur 0 0 3 3 6
198 SemRel unint rel sing 0 0 1 1 6
198 SemRel unint unrel plur 0 0 1 1 6
198 SemRel unint unrel sing 0 0 3 3 6
199 SemRel integ rel plur 0 0 2 2 7
199 SemRel integ rel sing 0 0 1 1 7
199 SemRel integ unrel plur 0 0 1 1 7
199 SemRel integ unrel sing 0 0 1 1 7
199 SemRel unint rel plur 0 0 2 2 7
199 SemRel unint rel sing 0 0 3 3 7
199 SemRel unint unrel plur 0 0 1 1 7
199 SemRel unint unrel sing 0 0 3 3 7
200 SemRel integ rel plur 0 1 1 2 8
200 SemRel integ rel sing 0 0 2 2 8
200 SemRel integ unrel plur 2 2 3 3 8
200 SemRel integ unrel sing 0 0 2 2 8
200 SemRel unint rel plur 0 0 2 2 8
200 SemRel unint rel sing 0 0 2 2 8
200 SemRel unint unrel plur 0 0 1 1 8
200 SemRel unint unrel sing 0 0 2 2 8
201 SemRel integ rel plur 1 1 3 3 1
201 SemRel integ rel sing 0 0 3 3 1
201 SemRel integ unrel plur 0 0 1 1 1
201 SemRel integ unrel sing 0 0 2 3 1
201 SemRel unint rel plur 0 0 1 1 1
201 SemRel unint rel sing 0 0 1 1 1
201 SemRel unint unrel plur 0 0 1 2 1
201 SemRel unint unrel sing 0 0 1 1 1
202 SemRel integ rel plur 0 0 1 1 2
202 SemRel integ rel sing 0 0 1 1 2
202 SemRel integ unrel plur 0 0 0 0 2
202 SemRel integ unrel sing 0 0 1 1 2
202 SemRel unint rel plur 0 0 1 1 2
202 SemRel unint rel sing 0 0 0 0 2
202 SemRel unint unrel plur 0 0 1 1 2
202 SemRel unint unrel sing 0 0 2 2 2
203 SemRel integ rel plur 0 0 1 2 3
203 SemRel integ rel sing 0 0 1 1 3
203 SemRel integ unrel plur 1 1 1 1 3
203 SemRel integ unrel sing 0 0 2 2 3
203 SemRel unint rel plur 0 0 1 1 3
203 SemRel unint rel sing 0 0 1 1 3
203 SemRel unint unrel plur 0 0 0 0 3
203 SemRel unint unrel sing 0 0 2 2 3
204 SemRel integ rel plur 0 0 0 0 4
204 SemRel integ rel sing 0 0 2 2 4
204 SemRel integ unrel plur 0 0 2 3 4
204 SemRel integ unrel sing 0 0 0 1 4
204 SemRel unint rel plur 0 0 1 1 4
204 SemRel unint rel sing 0 0 1 1 4
204 SemRel unint unrel plur 1 1 1 1 4
204 SemRel unint unrel sing 0 0 1 1 4
205 SemRel integ rel plur 0 0 1 1 5
205 SemRel integ rel sing 0 0 2 2 5
205 SemRel integ unrel plur 0 0 2 2 5
205 SemRel integ unrel sing 0 0 3 3 5
205 SemRel unint rel plur 0 0 2 2 5
205 SemRel unint rel sing 0 0 1 1 5
205 SemRel unint unrel plur 0 0 1 1 5
205 SemRel unint unrel sing 0 0 2 2 5
206 SemRel integ rel plur 0 0 3 3 6
206 SemRel integ rel sing 0 0 3 3 6
206 SemRel integ unrel plur 0 0 2 2 6
206 SemRel integ unrel sing 0 0 3 3 6
206 SemRel unint rel plur 1 1 3 3 6
206 SemRel unint rel sing 0 0 3 3 6
206 SemRel unint unrel plur 0 0 3 3 6
206 SemRel unint unrel sing 0 0 3 3 6
207 SemRel integ rel plur 0 0 1 1 7
207 SemRel integ rel sing 0 0 2 2 7
207 SemRel integ unrel plur 0 0 2 2 7
207 SemRel integ unrel sing 0 0 3 3 7
207 SemRel unint rel plur 0 0 2 2 7
207 SemRel unint rel sing 0 0 2 2 7
207 SemRel unint unrel plur 0 0 3 3 7
207 SemRel unint unrel sing 0 0 0 0 7
208 SemRel integ rel plur 0 0 1 1 8
208 SemRel integ rel sing 0 0 0 0 8
208 SemRel integ unrel plur 0 0 2 2 8
208 SemRel integ unrel sing 0 0 1 1 8
208 SemRel unint rel plur 0 0 1 1 8
208 SemRel unint rel sing 0 0 1 1 8
208 SemRel unint unrel plur 0 0 3 3 8
208 SemRel unint unrel sing 0 0 2 2 8
209 SemRel integ rel plur 0 0 1 1 1
209 SemRel integ rel sing 0 0 2 2 1
209 SemRel integ unrel plur 0 0 2 2 1
209 SemRel integ unrel sing 0 0 1 1 1
209 SemRel unint rel plur 0 0 1 1 1
209 SemRel unint rel sing 0 0 1 1 1
209 SemRel unint unrel plur 0 0 1 1 1
209 SemRel unint unrel sing 0 0 1 1 1
210 SemRel integ rel plur 1 1 3 3 2
210 SemRel integ rel sing 0 0 1 1 2
210 SemRel integ unrel plur 0 0 1 1 2
210 SemRel integ unrel sing 0 0 0 0 2
210 SemRel unint rel plur 0 0 0 0 2
210 SemRel unint rel sing 0 0 2 2 2
210 SemRel unint unrel plur 0 0 0 0 2
210 SemRel unint unrel sing 0 0 0 0 2
211 SemRel integ rel plur 0 0 0 0 3
211 SemRel integ rel sing 0 0 0 0 3
211 SemRel integ unrel plur 0 0 1 1 3
211 SemRel integ unrel sing 0 0 2 2 3
211 SemRel unint rel plur 0 0 1 1 3
211 SemRel unint rel sing 0 0 1 1 3
211 SemRel unint unrel plur 0 0 1 1 3
211 SemRel unint unrel sing 0 0 1 1 3
212 SemRel integ rel plur 0 0 1 1 4
212 SemRel integ rel sing 0 0 1 1 4
212 SemRel integ unrel plur 0 0 2 2 4
212 SemRel integ unrel sing 0 0 3 3 4
212 SemRel unint rel plur 0 0 1 1 4
212 SemRel unint rel sing 0 0 3 3 4
212 SemRel unint unrel plur 0 0 0 0 4
212 SemRel unint unrel sing 0 0 2 2 4
213 SemRel integ rel plur 0 0 2 2 5
213 SemRel integ rel sing 0 0 3 3 5
213 SemRel integ unrel plur 0 0 1 2 5
213 SemRel integ unrel sing 0 0 2 2 5
213 SemRel unint rel plur 0 0 2 2 5
213 SemRel unint rel sing 0 0 2 2 5
213 SemRel unint unrel plur 0 0 2 2 5
213 SemRel unint unrel sing 0 0 1 1 5
214 SemRel integ rel plur 0 0 0 0 6
214 SemRel integ rel sing 0 0 0 0 6
214 SemRel integ unrel plur 0 0 3 3 6
214 SemRel integ unrel sing 0 0 1 1 6
214 SemRel unint rel plur 0 0 3 3 6
214 SemRel unint rel sing 0 0 2 2 6
214 SemRel unint unrel plur 0 0 2 2 6
214 SemRel unint unrel sing 0 0 0 0 6
215 SemRel integ rel plur 1 1 2 2 7
215 SemRel integ rel sing 0 0 1 1 7
215 SemRel integ unrel plur 0 0 2 2 7
215 SemRel integ unrel sing 0 0 1 1 7
215 SemRel unint rel plur 0 0 2 2 7
215 SemRel unint rel sing 0 0 2 2 7
215 SemRel unint unrel plur 0 0 1 1 7
215 SemRel unint unrel sing 0 0 2 2 7
216 SemRel integ rel plur 0 0 2 2 8
216 SemRel integ rel sing 0 0 1 1 8
216 SemRel integ unrel plur 0 0 3 3 8
216 SemRel integ unrel sing 0 0 1 1 8
216 SemRel unint rel plur 0 0 3 3 8
216 SemRel unint rel sing 0 0 1 1 8
216 SemRel unint unrel plur 0 0 3 3 8
216 SemRel unint unrel sing 0 0 2 2 8
217 SemRel integ rel plur 0 0 0 0 1
217 SemRel integ rel sing 0 0 2 2 1
217 SemRel integ unrel plur 0 0 1 1 1
217 SemRel integ unrel sing 0 0 2 2 1
217 SemRel unint rel plur 0 0 1 1 1
217 SemRel unint rel sing 0 0 0 0 1
217 SemRel unint unrel plur 0 0 2 2 1
217 SemRel unint unrel sing 0 0 2 2 1
218 SemRel integ rel plur 0 0 1 1 2
218 SemRel integ rel sing 0 0 0 0 2
218 SemRel integ unrel plur 0 0 0 0 2
218 SemRel integ unrel sing 0 0 0 0 2
218 SemRel unint rel plur 0 0 0 0 2
218 SemRel unint rel sing 0 0 1 1 2
218 SemRel unint unrel plur 0 0 1 1 2
218 SemRel unint unrel sing 0 0 1 1 2
220 SemRel integ rel plur 0 0 2 2 4
220 SemRel integ rel sing 0 0 3 3 4
220 SemRel integ unrel plur 0 0 2 2 4
220 SemRel integ unrel sing 0 0 3 3 4
220 SemRel unint rel plur 0 0 3 3 4
220 SemRel unint rel sing 0 0 1 1 4
220 SemRel unint unrel plur 0 0 1 1 4
220 SemRel unint unrel sing 0 0 2 2 4
221 SemRel integ rel plur 0 0 2 2 5
221 SemRel integ rel sing 0 0 2 2 5
221 SemRel integ unrel plur 0 0 1 1 5
221 SemRel integ unrel sing 0 0 0 0 5
221 SemRel unint rel plur 0 0 1 1 5
221 SemRel unint rel sing 0 0 1 1 5
221 SemRel unint unrel plur 0 0 2 2 5
221 SemRel unint unrel sing 0 0 3 3 5
222 SemRel integ rel plur 0 0 2 2 6
222 SemRel integ rel sing 0 0 2 3 6
222 SemRel integ unrel plur 0 0 1 2 6
222 SemRel integ unrel sing 0 0 2 2 6
222 SemRel unint rel plur 0 0 3 3 6
222 SemRel unint rel sing 0 0 2 2 6
222 SemRel unint unrel plur 0 0 3 3 6
222 SemRel unint unrel sing 0 0 3 3 6
223 SemRel integ rel plur 2 2 3 3 7
223 SemRel integ rel sing 0 0 1 1 7
223 SemRel integ unrel plur 1 1 1 1 7
223 SemRel integ unrel sing 0 0 2 2 7
223 SemRel unint rel plur 1 1 1 1 7
223 SemRel unint rel sing 0 0 1 1 7
223 SemRel unint unrel plur 0 0 2 2 7
223 SemRel unint unrel sing 0 0 2 2 7
224 SemRel integ rel plur 0 0 0 0 8
224 SemRel integ rel sing 0 0 1 1 8
224 SemRel integ unrel plur 0 0 1 1 8
224 SemRel integ unrel sing 0 0 1 1 8
224 SemRel unint rel plur 0 0 0 0 8
224 SemRel unint rel sing 0 0 0 0 8
224 SemRel unint unrel plur 0 0 1 1 8
224 SemRel unint unrel sing 0 0 0 0 8
225 SemRel integ rel plur 0 0 1 1 1
225 SemRel integ rel sing 0 0 3 3 1
225 SemRel integ unrel plur 1 1 3 3 1
225 SemRel integ unrel sing 0 0 1 3 1
225 SemRel unint rel plur 0 0 3 3 1
225 SemRel unint rel sing 0 0 2 2 1
225 SemRel unint unrel plur 0 0 3 3 1
225 SemRel unint unrel sing 0 0 3 3 1
226 SemRel integ rel plur 2 2 3 3 2
226 SemRel integ rel sing 0 0 1 1 2
226 SemRel integ unrel plur 0 0 1 1 2
226 SemRel integ unrel sing 0 0 2 2 2
226 SemRel unint rel plur 0 0 1 1 2
226 SemRel unint rel sing 0 0 1 1 2
226 SemRel unint unrel plur 0 0 1 1 2
226 SemRel unint unrel sing 0 0 1 1 2
227 SemRel integ rel plur 0 0 2 2 3
227 SemRel integ rel sing 0 0 2 2 3
227 SemRel integ unrel plur 0 0 0 0 3
227 SemRel integ unrel sing 0 0 1 1 3
227 SemRel unint rel plur 0 0 1 1 3
227 SemRel unint rel sing 0 0 0 0 3
227 SemRel unint unrel plur 0 0 2 2 3
227 SemRel unint unrel sing 0 0 1 1 3
228 SemRel integ rel plur 0 0 1 1 4
228 SemRel integ rel sing 0 0 1 1 4
228 SemRel integ unrel plur 0 0 2 2 4
228 SemRel integ unrel sing 0 0 2 2 4
228 SemRel unint rel plur 0 0 0 0 4
228 SemRel unint rel sing 0 0 1 1 4
228 SemRel unint unrel plur 0 0 2 2 4
228 SemRel unint unrel sing 0 0 3 3 4
229 SemRel integ rel plur 0 0 1 1 5
229 SemRel integ rel sing 0 0 1 1 5
229 SemRel integ unrel plur 0 0 1 1 5
229 SemRel integ unrel sing 0 0 2 2 5
229 SemRel unint rel plur 0 0 3 3 5
229 SemRel unint rel sing 0 0 3 3 5
229 SemRel unint unrel plur 0 0 2 2 5
229 SemRel unint unrel sing 0 0 2 2 5
230 SemRel integ rel plur 0 0 2 2 6
230 SemRel integ rel sing 0 0 0 0 6
230 SemRel integ unrel plur 0 0 2 2 6
230 SemRel integ unrel sing 0 0 1 1 6
230 SemRel unint rel plur 1 1 1 2 6
230 SemRel unint rel sing 0 0 1 1 6
230 SemRel unint unrel plur 0 0 1 1 6
230 SemRel unint unrel sing 0 0 2 2 6
231 SemRel integ rel plur 0 1 0 1 7
231 SemRel integ rel sing 0 0 3 3 7
231 SemRel integ unrel plur 0 0 1 1 7
231 SemRel integ unrel sing 0 0 2 2 7
231 SemRel unint rel plur 0 0 1 1 7
231 SemRel unint rel sing 0 0 2 2 7
231 SemRel unint unrel plur 0 0 1 1 7
231 SemRel unint unrel sing 0 0 1 2 7
232 SemRel integ rel plur 0 0 1 1 8
232 SemRel integ rel sing 0 0 1 1 8
232 SemRel integ unrel plur 0 0 2 2 8
