subject,text,exp,integrated,related.x,n2num.x,maincode,dysfluency,integ,len.char,len.phon,len.syll,lf.head,lf.prep,lf.adj,lf.noun,rel.hl,rel.lh,asso,plaus,animacy,LengthChar.Head,LengthChar.Prep,LengthChar.Adj,LengthChar.Noun,LengthPhon.Head,LengthPhon.Prep,LengthPhon.Adj,LengthPhon.Noun,LengthSylHead,LengthSyll.Prep,LengthSyll.Adj,LengthSyll.Noun,Freq1Mil.Head,FreqMil.Prep,FreqMil.Adj,FreqMil.N1,LogFr.Head,LogFreq.Prep,LogFreq.Adj,LogFreq.N1,RelatedHL,RelatedLH,Integrated,Ass..H.L,Ass..L.HP,Ass..L.HS,AssArc.H.L,AssArc.L.HP,AssArc.L.HS,Plausibility
1055,The bike beside the greasy racks,Prop,unint,assoc,plur,C,,1.007940014,-0.290244461,-0.271546336,-0.596427444,0.709438439,-1.364168082,-0.349466456,-1.006715176,0.507940639,0.016581452,0,5.06,I,4,6,6,5,4,6,5,4,1,2,2,1,25.63,14.96,3.88,0.86,1.43,1.2,0.69,0.27,5.08,4.25,5,0,0,2.5,0,0,0.32,5.06
1055,The blueprint near the model buildings,Prop,unint,assoc,plur,C,,0.523846473,1.815022786,1.293778188,0.127160397,-1.325675619,-0.741949609,0.904657986,0.451636837,0.608280204,0.118552968,0,5.06,I,9,5,5,9,8,4,5,7,2,1,2,2,1.24,59.14,29.98,9.98,0.35,1.78,1.49,1.04,5.25,4.42,4.42,0,0,0,0,0,0,5.06
1055,The book beside the tall stack,Prop,unint,unrel,sing,C,,-0.45268705,-0.891749388,-1.21074105,-1.320015285,2.235773982,-1.364168082,0.951687653,-0.135491896,-0.082292098,-0.235348176,0,4.94,I,4,6,4,5,3,6,3,4,1,2,1,1,171.55,14.96,32.25,4.33,2.24,1.2,1.52,0.73,4.08,3.83,3.25,0,5,0,0,0.45,0,4.94
1055,The canoe by the weathered camp,Prop,unint,assoc,sing,C,,-0.310797564,-0.590996925,-0.897676145,-0.596427444,-0.74152251,0.652678003,-1.321412899,1.663773574,-0.672524835,0.118552968,0.39,5.56,I,5,2,9,4,4,3,6,4,2,1,2,1,3.53,1212.84,0.18,46.39,0.66,3.08,0.07,1.68,3.08,4.42,3.42,3.75,0,0,0.39,0,0,5.56
1055,The car by the white bumpers,Prop,unint,rel,plur,C,,0.2400675,-1.493254316,-0.897676145,-1.320015285,3.064894524,0.652678003,1.939310652,-1.290809724,1.192610613,1.150264779,0,3.94,I,3,2,5,7,3,3,4,7,1,1,1,2,482.41,1212.84,140.88,0.31,2.68,3.08,2.15,0.12,6.24,6.14,4.08,0,17.5,17.5,0,0.86,0.86,3.94
1055,The couch by the big treadmills,Prop,unint,unrel,plur,C,,-0.961819913,-0.590996925,-0.271546336,-1.320015285,0.615220195,0.652678003,3.005316428,-1.480206089,-1.504752993,-1.081111928,0,5.44,I,5,2,3,10,5,3,3,8,1,1,1,2,23.22,1212.84,680.06,0.06,1.38,3.08,2.83,0.02,1.67,2.42,2.64,0,0,0,0,0,0,5.44
1055,The dresser by the heavy drawers,Prop,unint,rel,plur,C,,1.074711537,-0.290244461,-0.58461124,-0.596427444,-0.760366159,0.652678003,1.202512542,-0.154431532,1.369680434,1.240239646,0.45,4.63,I,7,2,5,7,6,3,4,5,2,1,2,1,3.51,1212.84,47.04,4.27,0.65,3.08,1.68,0.72,6.54,6.29,5.08,5,0,18.75,0.45,0,0.9,4.63
1055,The fort near the ancient caves,Prop,unint,assoc,plur,C,,-0.661348059,-0.891749388,-0.897676145,-1.320015285,-0.326962239,-0.741949609,0.685186209,0.678912475,-0.967641203,-0.88316722,0,5.47,I,4,4,7,4,4,3,7,3,1,1,2,1,6.61,59.14,21.61,13.49,0.88,1.78,1.35,1.16,2.58,2.75,3,0,0,0,0,0,0,5.47
1055,The hose near the yellow helmet,Prop,unint,unrel,sing,C,,-1.429220573,-0.590996925,-1.21074105,-0.596427444,-0.232743996,-0.741949609,0.936011098,0.394817927,-0.766962072,-1.435013072,0,4.94,I,4,4,6,6,3,3,4,6,1,1,2,2,7.45,59.14,31.41,9.33,0.93,1.78,1.51,1.01,2.92,1.83,2.08,0,0,0,0,0,0,4.94
1055,The jar near the sticky cookies,Prop,unint,assoc,plur,C,,0.657389519,-0.590996925,-0.897676145,-0.596427444,-0.157369401,-0.741949609,-0.129994679,0.906188113,0.360382454,0.718385416,0,5.13,I,3,4,6,7,4,3,5,5,1,1,2,2,8.25,59.14,5.73,17.88,0.97,1.78,0.83,1.28,4.83,5.42,4.58,0,0,2.5,0,0,0.32,5.13
1055,The lamp beside the cheap desk,Prop,unint,assoc,sing,C,,0.031406491,-0.891749388,-0.58461124,-1.320015285,0.162972627,-1.364168082,1.030070431,1.606954665,-0.129510717,0.26851108,0.32,6.25,I,4,6,5,4,4,6,4,4,1,2,1,1,12.82,14.96,36.02,43.86,1.14,1.2,1.57,1.65,4,4.67,3.83,2.5,0,5,0.32,0,0.45,6.25
1055,The pencil by the colorful staplers,Prop,unint,unrel,plur,C,,-0.803237546,0.612012931,1.919907997,0.850748237,-0.044307509,0.652678003,-0.459202345,-1.480206089,0.413503401,0.466455788,0,4.56,I,6,2,8,8,6,3,8,9,2,1,3,2,9.67,1212.84,3.14,0.04,1.03,3.08,0.62,0.02,4.92,5,2.83,0,0,0,0,0,0,4.56
1055,The rifle beside the expensive trigger,Prop,unint,rel,sing,C,,0.69912172,1.514270322,2.232972902,1.574336078,0.25719087,-1.364168082,0.85762832,0.735731384,0.938810536,1.264232944,0,3.5,I,5,6,9,7,6,6,9,6,2,2,3,2,14.45,14.96,27.92,14.65,1.19,1.2,1.46,1.19,5.81,6.33,4.63,0,0,0,0,0,0,3.5
1055,The sink near the broken faucet,Prop,unint,rel,sing,C,,0.941168491,-0.590996925,-0.58461124,-0.596427444,-0.138525752,-0.741949609,0.841951764,-0.817318811,1.074564066,1.144266454,0,4.5,I,4,4,6,6,4,3,6,5,1,1,2,2,8.59,59.14,27.1,1.33,0.98,1.78,1.45,0.37,6.04,6.13,4.92,0,8.75,8.75,0,0.6,0.6,4.5
1055,The skeleton near the locked closet,Prop,unint,assoc,sing,C,,-0.385915527,0.612012931,0.354583474,0.127160397,-0.609616969,-0.741949609,-0.3337899,1.228161934,0.21282427,-0.631237592,0.39,4.69,I,8,4,6,6,8,3,4,6,3,1,1,2,4.33,59.14,3.98,27.06,0.73,1.78,0.7,1.45,4.58,3.17,3.33,3.75,0,0,0.39,0,0,4.69
1055,The sneaker beside the pink skis,Prop,unint,unrel,plur,C,,-0.45268705,-0.290244461,0.041518569,-0.596427444,-1.570643052,-1.364168082,0.841951764,-0.836258447,-0.766962072,-0.48127948,0,5.25,I,7,6,4,4,6,6,4,4,2,2,1,1,0.67,14.96,26.96,1.29,0.22,1.2,1.45,0.36,2.92,3.42,3.25,0,0,0,0,0,0,5.25
1055,The table by the rusty barrel,Prop,unint,unrel,sing,C,,-1.35410261,-0.891749388,-0.271546336,0.127160397,1.840057359,0.652678003,-0.271083678,0.470576473,-0.879106292,-0.835180624,0,5.69,I,5,3,5,6,5,4,5,5,2,1,2,2,105.2,1212.84,4.45,10.25,2.03,3.08,0.74,1.05,2.73,2.83,2.17,0,0,0,0,0,0,5.69
1055,The tree near the closed gate,Prop,unint,unrel,sing,C,,-0.870009069,-1.192501852,-1.836870859,-2.043603126,1.425497088,-0.741949609,0.026770877,1.36073939,-0.820083019,-0.931153816,0,4.88,I,4,4,6,4,3,3,5,3,1,1,1,1,64.12,59.14,7.59,32.02,1.81,1.78,0.93,1.52,2.83,2.67,2.75,0,0,0,0,0,0,4.88
1055,The window near the shattered pane,Prop,unint,rel,sing,C,,0.799279005,0.612012931,-0.58461124,-0.596427444,1.670464521,-0.741949609,-0.835439677,-1.196111541,0.950615191,1.318217864,0.6,3.81,I,6,5,9,4,5,4,6,3,2,1,2,1,85.84,59.14,1.39,0.47,1.94,1.78,0.38,0.17,5.83,6.42,4.75,8.75,42.5,42.5,0.6,1.42,1.42,3.81
1056,The atlas by the detailed map,Prop,unint,rel,sing,C,,0.415342748,-1.192501852,-0.897676145,-0.596427444,-1.438737511,0.652678003,-0.443525789,1.322860117,1.098173375,1.36620446,1.21,5.06,I,5,2,8,3,5,3,6,3,2,1,2,1,0.96,1212.84,3.27,30.61,0.29,3.08,0.63,1.5,6.08,6.5,4.29,32.5,5,5,1.21,0.45,0.45,5.06
1056,The banana near the melted sundaes,Prop,unint,assoc,plur,C,,-0.244026041,0.612012931,0.667648378,0.850748237,0.012223437,-0.741949609,-1.023558344,-1.177171905,-0.129510717,0.316497676,0,4.8,I,6,5,6,7,6,4,6,6,3,1,2,2,10.61,59.14,0.8,0.53,1.06,1.78,0.26,0.18,4,4.75,3.5,0,2.5,2.5,0,0.32,0.32,4.8
1056,The bike beside the greasy rack,Prop,unint,assoc,sing,C,,-0.244026041,-0.590996925,-0.58461124,-0.596427444,0.709438439,-1.364168082,-0.349466456,0.129663016,0.21282427,0.166539564,0.22,4.73,I,4,6,6,4,4,6,5,3,1,2,2,1,25.63,14.96,3.88,6.47,1.43,1.2,0.69,0.87,4.58,4.5,3.5,1.25,0,0,0.22,0,0,4.73
1056,The book beside the torn pages,Prop,unint,rel,plur,C,,0.866050528,-0.891749388,-0.271546336,-1.320015285,2.235773982,-1.364168082,-0.819763122,0.678912475,1.369680434,1.390197758,0.39,4.5,I,4,6,4,5,3,6,4,6,1,2,1,1,171.55,14.96,1.45,13.53,2.24,1.2,0.39,1.16,6.54,6.54,4.83,3.75,13.75,23.75,0.39,0.76,1.02,4.5
1056,The canoe by the well-worn trails,Prop,unint,unrel,plur,C,,-0.310797564,0.010508003,-0.271546336,-0.596427444,-0.74152251,0.652678003,-1.431148788,-0.684741355,-0.029171152,-0.283334772,0,5.44,I,5,2,9,6,4,3,7,5,2,1,2,1,3.53,1212.84,0,1.78,0.66,3.08,0,0.44,4.17,3.75,3.42,0,0,0,0,0,0,5.44
1056,The chain by the flimsy link,Prop,unint,rel,sing,C,,0.306839023,-1.493254316,-0.897676145,-1.320015285,0.502158303,0.652678003,-1.054911455,0.224361198,0.921103554,1.294224566,0.64,3.27,I,5,2,6,4,4,3,6,4,1,1,2,1,20,1212.84,0.75,7.31,1.32,3.08,0.24,0.92,5.78,6.38,4.16,10,20,20,0.64,0.93,0.93,3.27
1056,The couch by the big treadmill,Prop,unint,unrel,sing,C,,-1.562763619,-0.891749388,-0.58461124,-1.320015285,0.615220195,0.652678003,3.005316428,-1.025654812,-0.277068901,-1.135096848,0,6,I,5,2,3,9,5,3,3,7,1,1,1,2,23.22,1212.84,680.06,0.82,1.38,3.08,2.83,0.26,3.75,2.33,1.92,0,0,0,0,0,0,6
1056,The dresser by the heavy drawer,Prop,unint,rel,sing,C,,0.381956987,-0.590996925,-0.897676145,-0.596427444,-0.760366159,0.652678003,1.202512542,0.659972838,1.050954756,1.264232944,0.51,3.63,I,7,2,5,6,6,3,4,4,2,1,2,1,3.51,1212.84,47.04,12.98,0.65,3.08,1.68,1.15,6,6.33,4.25,6.25,11.25,11.25,0.51,0.68,0.68,3.63
1056,The fort near the ancient cave,Prop,unint,assoc,sing,C,,-0.936780591,-0.891749388,-0.897676145,-1.320015285,-0.326962239,-0.741949609,0.685186209,0.678912475,-0.277068901,-0.985138736,0,5.56,I,4,4,7,4,4,3,7,3,1,1,2,1,6.61,59.14,21.61,13.49,0.88,1.78,1.35,1.16,3.75,2.58,2.67,0,0,0,0,0,0,5.56
1056,The jar near the sticky cookie,Prop,unint,assoc,sing,C,,0.523846473,-0.891749388,-1.21074105,-0.596427444,-0.157369401,-0.741949609,-0.129994679,0.849369204,0.165605651,0.316497676,0,4.31,I,3,4,6,6,4,3,5,4,1,1,2,2,8.25,59.14,5.73,16.65,0.97,1.78,0.83,1.25,4.5,4.75,4.42,0,0,0,0,0,0,4.31
1056,The lamp beside the cheap dolls,Prop,unint,unrel,plur,C,,-1.078670078,-0.590996925,-0.58461124,-1.320015285,0.162972627,-1.364168082,1.030070431,0.034964833,-1.799869361,-1.63295778,0,6,I,4,6,5,5,4,6,4,4,1,2,1,1,12.82,14.96,36.02,5.65,1.14,1.2,1.57,0.82,1.17,1.5,2.5,0,0,0,0,0,0,6
1056,The pencil by the colorful stapler,Prop,unint,unrel,sing,C,,-0.127175876,0.311260467,1.606843093,0.850748237,-0.044307509,0.652678003,-0.459202345,-1.006715176,0.360382454,0.118552968,0,5.06,I,6,2,8,7,6,3,8,8,2,1,3,2,9.67,1212.84,3.14,0.86,1.03,3.08,0.62,0.27,4.83,4.42,3.64,0,0,0,0,0,0,5.06
1056,The rifle beside the expensive targets,Prop,unint,assoc,plur,C,,0.799279005,1.514270322,2.546037807,1.574336078,0.25719087,-1.364168082,0.85762832,0.148602652,0.313163836,0.418469192,0,5.56,I,5,6,9,7,6,6,9,7,2,2,3,2,14.45,14.96,27.92,6.65,1.19,1.2,1.46,0.88,4.75,4.92,4.75,0,0,0,0,0,0,5.56
1056,The sink near the broken dishes,Prop,unint,assoc,plur,C,,0.173295977,-0.590996925,-0.58461124,-0.596427444,-0.138525752,-0.741949609,0.841951764,0.584214292,0.46072202,0.664400496,0.64,5.13,I,4,4,6,6,4,3,6,5,1,1,2,2,8.59,59.14,27.1,11.8,0.98,1.78,1.45,1.11,5,5.33,4,10,0,0,0.64,0,0,5.13
1056,The skeleton near the locked classrooms,Prop,unint,unrel,plur,C,,-1.011898555,1.815022786,0.980713283,0.127160397,-0.609616969,-0.741949609,-0.3337899,-1.139292632,-1.097492405,-0.733209108,0,3.5,I,8,4,6,10,8,3,4,8,3,1,1,2,4.33,59.14,3.98,0.59,0.73,1.78,0.7,0.2,2.36,3,2.58,0,0,0,0,0,0,3.5
1056,The sneaker beside the pink ski,Prop,unint,unrel,sing,C,,-1.220559564,-0.590996925,-0.271546336,-0.596427444,-1.570643052,-1.364168082,0.841951764,-0.021854077,-0.672524835,-1.333041556,0,5.38,I,7,6,4,3,6,6,4,3,2,2,1,1,0.67,14.96,26.96,5.22,0.22,1.2,1.45,0.79,3.08,2,2.33,0,0,0,0,0,0,5.38
1056,The table by the rebuilt legs,Prop,unint,rel,plur,C,,0.765893243,-0.891749388,-0.271546336,-0.596427444,1.840057359,0.652678003,-1.337089454,1.79635103,0.484331329,0.892336826,0.32,4.44,I,5,3,7,4,5,4,6,4,2,1,2,1,105.2,1212.84,0.14,55.43,2.03,3.08,0.06,1.75,5.04,5.71,4.71,2.5,0,0,0.32,0,0,4.44
1056,The tree near the cut limbs,Prop,unint,rel,plur,C,,0.557232234,-1.79400678,-2.149935764,-2.043603126,1.425497088,-0.741949609,-1.164647344,-0.476405353,0.927005882,1.090281534,0,5.69,I,4,4,3,5,3,3,3,4,1,1,1,1,64.12,59.14,0.49,2.59,1.81,1.78,0.17,0.55,5.79,6.04,4.46,0,2.5,11.25,0,0.32,0.68,5.69
1056,The window near the shaggy curtains,Prop,unint,assoc,plur,C,,0.866050528,0.912765395,0.041518569,0.127160397,1.670464521,-0.741949609,-1.07058801,0.110723379,0.903396572,0.418469192,0.22,5.38,I,6,5,6,8,5,4,4,7,2,1,2,2,85.84,59.14,0.71,6.25,1.94,1.78,0.23,0.86,5.75,4.92,4.83,1.25,5,15,0.22,0.45,0.8,5.38
1057,The atlas by the detailed globes,Prop,unint,assoc,plur,C,,1.074711537,-0.290244461,-0.271546336,-0.596427444,-1.438737511,0.652678003,-0.443525789,-1.271870087,0.856177953,0.916330124,0,5.56,I,5,2,8,6,5,3,6,5,2,1,2,1,0.96,1212.84,3.27,0.35,0.29,3.08,0.63,0.13,5.67,5.75,5.08,0,0,0,0,0,0,5.56
1057,The banana near the melted sundae,Prop,unint,assoc,sing,C,,0.799279005,0.311260467,0.354583474,0.850748237,0.012223437,-0.741949609,-1.023558344,-0.741560265,-0.766962072,0.364484272,0,5.81,I,6,5,6,6,6,4,6,5,3,1,2,2,10.61,59.14,0.8,1.59,1.06,1.78,0.26,0.41,2.92,4.83,4.75,0,0,5,0,0,0.45,5.81
1057,The book beside the torn page,Prop,unint,rel,sing,C,,0.799279005,-1.192501852,-0.897676145,-1.320015285,2.235773982,-1.364168082,-0.819763122,1.379679026,1.298852506,1.372202784,0,3.06,I,4,6,4,4,3,6,4,4,1,2,1,1,171.55,14.96,1.45,32.88,2.24,1.2,0.39,1.53,6.42,6.51,4.75,0,31.25,31.25,0,1.19,1.19,3.06
1057,The car by the wide roads,Prop,unint,assoc,plur,C,,0.173295977,-2.395511707,-1.836870859,-2.043603126,3.064894524,0.652678003,0.465714432,0.37587829,0.856177953,0.868343528,0,5.06,I,3,2,4,5,3,3,4,4,1,1,1,1,482.41,1212.84,15.1,9.06,2.68,3.08,1.21,1,5.67,5.67,4,0,5,5,0,0.45,0.45,5.06
1057,The chain by the flimsy saws,Prop,unint,assoc,plur,C,,-0.035365032,-1.493254316,-1.21074105,-1.320015285,0.502158303,0.652678003,-1.054911455,-1.271870087,-0.082292098,0.016581452,0,4.69,I,5,2,6,4,4,3,6,3,1,1,2,1,20,1212.84,0.75,0.35,1.32,3.08,0.24,0.13,4.08,4.25,3.75,0,0,0,0,0,0,4.69
1057,The couch by the thin cushions,Prop,unint,rel,plur,C,,0.381956987,-0.891749388,-0.897676145,-1.320015285,0.615220195,0.652678003,0.591126876,-0.893077357,1.127685012,0.664400496,0.22,4.94,I,5,2,4,8,5,3,3,6,1,1,1,2,23.22,1212.84,18.51,1.16,1.38,3.08,1.29,0.33,6.13,5.33,4.25,1.25,1.25,23.75,0.22,0.22,1.02,4.94
1057,The dresser by the heavy mirrors,Prop,unint,assoc,plur,C,,0.381956987,-0.290244461,-0.271546336,0.127160397,-0.760366159,0.652678003,1.202512542,-0.097612623,0.265945217,-0.331321368,0,5.94,I,7,2,5,7,6,3,4,6,2,1,2,2,3.51,1212.84,47.04,4.61,0.65,3.08,1.68,0.75,4.67,3.67,4.25,0,0,0,0,0,0,5.94
1057,The fort near the ancient cliffs,Prop,unint,unrel,plur,C,,-0.310797564,-0.290244461,-0.271546336,-1.320015285,-0.326962239,-0.741949609,0.685186209,-0.571103536,-1.357194809,-0.985138736,0,4.69,I,4,4,7,6,4,3,7,5,1,1,2,1,6.61,59.14,21.61,2.16,0.88,1.78,1.35,0.5,1.92,2.58,3.42,0,0,0,0,0,0,4.69
1057,The jar near the stale bagels,Prop,unint,unrel,plur,C,,-1.145441601,-1.192501852,-0.897676145,-1.320015285,-0.157369401,-0.741949609,-0.506232011,-0.646862082,-1.014859822,-1.381028151,0,6.25,I,3,4,5,6,4,3,4,6,1,1,1,2,8.25,59.14,2.92,1.88,0.97,1.78,0.59,0.46,2.5,1.92,2.42,0,0,0,0,0,0,6.25
1057,The lamp beside the cheap doll,Prop,unint,unrel,sing,C,,-2.055203601,-0.891749388,-0.897676145,-1.320015285,0.162972627,-1.364168082,1.030070431,1.133463751,-1.262757571,-1.584971184,0,5.94,I,4,6,5,4,4,6,4,3,1,2,1,1,12.82,14.96,36.02,24.31,1.14,1.2,1.57,1.4,2.08,1.58,1.33,0,0,0,0,0,0,5.94
1057,The pencil by the colorful erasers,Prop,unint,rel,plur,C,,0.490460711,0.311260467,1.293778188,0.850748237,-0.044307509,0.652678003,-0.459202345,-1.290809724,1.245731559,1.342211162,0,6,I,6,2,8,7,6,3,8,7,2,1,3,2,9.67,1212.84,3.14,0.33,1.03,3.08,0.62,0.12,6.33,6.46,4.38,0,7.5,22.5,0,0.55,0.99,6
1057,The sink near the broken dish,Prop,unint,assoc,sing,C,,0.106524454,-1.192501852,-1.21074105,-1.320015285,-0.138525752,-0.741949609,0.841951764,0.451636837,0.118387032,0.568427304,0,5.87,I,4,4,6,4,4,3,6,3,1,1,2,1,8.59,59.14,27.1,9.98,0.98,1.78,1.45,1.04,4.42,5.17,3.92,0,0,0,0,0,0,5.87
1057,The skeleton near the locked classroom,Prop,unint,unrel,sing,C,,-0.803237546,1.514270322,0.667648378,0.127160397,-0.609616969,-0.741949609,-0.3337899,-0.116552259,-0.572185269,-1.033125332,0,4.25,I,8,4,6,9,8,3,4,7,3,1,1,2,4.33,59.14,3.98,4.45,0.73,1.78,0.7,0.74,3.25,2.5,2.83,0,0,0,0,0,0,4.25
1057,The table by the rebuilt leg,Prop,unint,rel,sing,C,,1.007940014,-1.192501852,-0.58461124,-0.596427444,1.840057359,0.652678003,-1.337089454,1.815290666,0.779447697,0.664400496,0.45,3.69,I,5,3,7,3,5,4,6,3,2,1,2,1,105.2,1212.84,0.14,56.29,2.03,3.08,0.06,1.76,5.54,5.33,5,5,2.5,2.5,0.45,0.32,0.32,3.69
1057,The tree near the cut limb,Prop,unint,rel,sing,C,,1.116443739,-2.094759244,-2.463000669,-2.043603126,1.425497088,-0.741949609,-1.164647344,-0.097612623,0.832568644,1.114274832,0,5.06,I,4,4,3,4,3,3,3,3,1,1,1,1,64.12,59.14,0.49,4.67,1.81,1.78,0.17,0.75,5.63,6.08,5.13,0,8.75,8.75,0,0.6,0.6,5.06
1057,The violin beside the pricey bowl,Prop,unint,unrel,sing,C,D,-1.287331087,0.010508003,0.667648378,0.850748237,-0.553086023,-1.364168082,-1.101941122,0.944067386,-1.605092558,-1.830902487,0,5.5,I,6,6,6,4,7,6,6,3,3,2,2,1,4.76,14.96,0.63,19.16,0.76,1.2,0.21,1.3,1.5,1.17,2.25,0,0,0,0,0,0,5.5
1057,The window near the shaggy curtain,Prop,unint,assoc,sing,C,,0.941168491,0.612012931,-0.271546336,0.127160397,1.670464521,-0.741949609,-1.07058801,0.470576473,1.050954756,1.01830164,0.22,5.56,I,6,5,6,7,5,4,4,6,2,1,2,2,85.84,59.14,0.71,10.29,1.94,1.78,0.23,1.05,6,5.92,4.92,1.25,2.5,2.5,0.22,0.32,0.32,5.56
1058,The backpack on the frayed strap,Prop,unint,rel,sing,C,,0.832664766,-0.290244461,-0.897676145,-1.320015285,-0.722678861,1.264168571,-1.180323899,-0.249129715,0.608280204,0.592420602,0.22,2.56,I,8,2,6,5,6,2,4,5,2,1,1,1,3.63,4424.29,0.45,3.73,0.67,3.65,0.16,0.67,5.25,5.21,4.79,1.25,5,5,0.22,0.45,0.45,2.56
1058,The banana near the healthy drinks,Prop,unint,unrel,plur,C,,0.173295977,0.912765395,0.354583474,0.127160397,0.012223437,-0.741949609,0.779245542,1.284980844,-0.867301638,-0.835180624,0,5.94,I,6,5,8,6,6,4,5,6,3,1,2,1,10.61,59.14,24.71,29.37,1.06,1.78,1.41,1.48,2.75,2.83,4,0,0,0,0,0,0,5.94
1058,The bike beside the greasy towel,Prop,unint,unrel,sing,C,,-1.078670078,-0.290244461,0.041518569,0.127160397,0.709438439,-1.364168082,-0.349466456,0.716791748,-1.504752993,-1.680944375,0,4.88,I,4,6,6,5,4,6,5,5,1,2,2,2,25.63,14.96,3.88,14.02,1.43,1.2,0.69,1.18,1.67,1.42,2.5,0,0,0,0,0,0,4.88
1058,The book beside the tall shelves,Prop,unint,assoc,plur,C,,0.523846473,-0.290244461,-0.897676145,-1.320015285,2.235773982,-1.364168082,0.951687653,-0.43852608,0.507940639,0.568427304,0,5.06,I,4,6,4,7,3,6,3,5,1,2,1,1,171.55,14.96,32.25,2.71,2.24,1.2,1.52,0.57,5.08,5.17,4.42,0,17.5,7.5,0,0.86,0.55,5.06
1058,The canoe by the weathered oars,Prop,unint,rel,plur,C,,0.866050528,-0.590996925,-1.21074105,-0.596427444,-0.74152251,0.652678003,-1.321412899,-0.912016993,1.027345447,0.742378714,0,6.27,I,5,2,9,4,4,3,6,3,2,1,2,1,3.53,1212.84,0.18,1.08,0.66,3.08,0.07,0.32,5.96,5.46,4.83,0,0,5,0,0,0.45,6.27
1058,The chain by the flimsy saw,Prop,unint,assoc,sing,C,,-0.310797564,-1.79400678,-1.523805955,-1.320015285,0.502158303,0.652678003,-1.054911455,0.186481925,-0.176729336,0.064568048,0.32,4.88,I,5,2,6,3,4,3,6,2,1,1,2,1,20,1212.84,0.75,6.92,1.32,3.08,0.24,0.9,3.92,4.33,3.42,2.5,0,0,0.32,0,0,4.88
1058,The couch by the thin cushion,Prop,unint,rel,sing,C,,0.941168491,-1.192501852,-1.21074105,-1.320015285,0.615220195,0.652678003,0.591126876,-0.646862082,1.098173375,0.96431672,0.39,4.19,I,5,2,4,7,5,3,3,5,1,1,1,2,23.22,1212.84,18.51,1.86,1.38,3.08,1.29,0.46,6.08,5.83,4.92,3.75,25,25,0.39,1.05,1.05,4.19
1058,The dresser by the heavy mirror,Prop,unint,assoc,sing,C,,0.106524454,-0.590996925,-0.58461124,0.127160397,-0.760366159,0.652678003,1.202512542,1.114524115,0.360382454,0.364484272,0.32,5.88,I,7,2,5,6,6,3,4,5,2,1,2,2,3.51,1212.84,47.04,23.69,0.65,3.08,1.68,1.39,4.83,4.83,3.92,2.5,0,0,0.32,0,0,5.88
1058,The jar near the stale bagel,Prop,unint,unrel,sing,C,,-2.055203601,-1.493254316,-1.21074105,-1.320015285,-0.157369401,-0.741949609,-0.506232011,-0.362767534,-1.162418006,-0.985138736,0,5.81,I,3,4,5,5,4,3,4,5,1,1,1,2,8.25,59.14,2.92,3.06,0.97,1.78,0.59,0.61,2.25,2.58,1.33,0,0,0,0,0,0,5.81
1058,The lamp beside the cheap bulbs,Prop,unint,rel,plur,C,,1.166522381,-0.590996925,-0.271546336,-1.320015285,0.162972627,-1.364168082,1.030070431,-0.703680992,1.19851294,1.114274832,0,4.63,I,4,6,5,5,4,6,4,5,1,2,1,1,12.82,14.96,36.02,1.71,1.14,1.2,1.57,0.43,6.25,6.08,5.19,0,0,0,0,0,0,4.63
1058,The pencil by the colorful eraser,Prop,unint,rel,sing,C,,1.007940014,0.010508003,0.980713283,1.574336078,-0.044307509,0.652678003,-0.459202345,-0.949896266,1.127685012,1.390197758,0,4.88,I,6,2,8,6,6,3,8,6,2,1,3,3,9.67,1212.84,3.14,1,1.03,3.08,0.62,0.3,6.13,6.54,5,0,27.5,27.5,0,1.1,1.1,4.88
1058,The rifle beside the expensive trophies,Prop,unint,unrel,plur,C,,-0.45268705,1.815022786,2.232972902,1.574336078,0.25719087,-1.364168082,0.85762832,-0.533224263,-0.619403888,-1.081111928,0,5.63,I,5,6,9,8,6,6,9,6,2,2,3,2,14.45,14.96,27.92,2.29,1.19,1.2,1.46,0.52,3.17,2.42,3.25,0,0,0,0,0,0,5.63
1058,The skeleton near the large bones,Prop,unint,rel,plur,C,,0.724161042,0.010508003,0.041518569,-0.596427444,-0.609616969,-0.741949609,1.077100097,1.322860117,1.540847928,1.59414079,0.93,5.19,I,8,4,5,5,8,3,5,4,3,1,1,1,4.33,59.14,38.49,30.29,0.73,1.78,1.6,1.5,6.83,6.88,4.66,20,0,15,0.93,0,0.8,5.19
1058,The sneaker beside the pink shoelace,Prop,unint,rel,sing,C,D,0.941168491,0.912765395,0.354583474,0.127160397,-1.570643052,-1.364168082,0.841951764,-1.101413359,1.098173375,1.090281534,0,4.75,I,7,6,4,8,6,6,4,5,2,2,1,2,0.67,14.96,26.96,0.67,0.22,1.2,1.45,0.22,6.08,6.04,4.92,0,3.75,3.75,0,0.39,0.39,4.75
1058,The table by the rebuilt patios,Prop,unint,assoc,plur,C,,-0.244026041,-0.290244461,0.354583474,0.850748237,1.840057359,0.652678003,-1.337089454,-1.518085362,-0.029171152,0.21452616,0,5.44,I,5,3,7,6,5,4,6,6,2,1,2,3,105.2,1212.84,0.14,0,2.03,3.08,0.06,0,4.17,4.58,3.5,0,0,0,0,0,0,5.44
